Year	ARK_oder_PS	Leg	Latitude	Longitude	Date	HG_stations	Station	EventNumber	Depth	chl_a	chl_a_fracSmall	chl_a_fracLarge	nameslessVar	POC	PON	comments
2015	PS93.2		79.13033	4.90433	09/08/2015	HG-II	78	PS93/078-1	100	0.013			0	45.76	8.22	
2015	PS93.2		80.33	6.10183	10/08/2015	HG-I	80	PS93/080-7	5	0.977			0	113.66	25.14	
2015	PS93.2		80.33	6.10183	10/08/2015	HG-I	80	PS93/080-7	10	1.443			0	116.05	35.36	
2015	PS93.2		80.33	6.10183	10/08/2015	HG-I	80	PS93/080-7	18	1.498			0	47.46	35.27	
2015	PS93.2		80.33	6.10183	10/08/2015	HG-I	80	PS93/080-7	32	0.313			0	57.27	11.99	
2015	PS93.2		80.33	6.10183	10/08/2015	HG-I	80	PS93/080-7	75	0.046			0	45.98	8.92	
2015	PS93.2		80.33	6.10183	10/08/2015	HG-I	80	PS93/080-7	100	0.018			0	47.59	8.32	
2015	PS93.2		79.60367	5.1705	11/08/2015	N-3	85	PS93/085-1	5	0.854			0	147.59	28.07	
2015	PS93.2		79.60367	5.1705	11/08/2015	N-3	85	PS93/085-1	15	1.282			0	155.63	30.23	
2015	PS93.2		79.60367	5.1705	11/08/2015	N-3	85	PS93/085-1	20	1.17			0	137.51	29.15	
2015	PS93.2		79.60367	5.1705	11/08/2015	N-3	85	PS93/085-1	35	0.18			0	64.97	12.56	
2015	PS93.2		79.60367	5.1705	11/08/2015	N-3	85	PS93/085-1	75	0.024			0	38.22	5.97	
2015	PS93.2		79.60367	5.1705	11/08/2015	N-3	85	PS93/085-1	100	0.017			0	27.38	3.97	
2015	PS93.2		79.13367	2.8435	12/08/2015	HG-IX	86	PS93/086-2	5	0.822			0	160.32	29.83	
2015	PS93.2		79.13367	2.8435	12/08/2015	HG-IX	86	PS93/086-2	15	1.087			0	170.57	31.52	
2015	PS93.2		79.13367	2.8435	12/08/2015	HG-IX	86	PS93/086-2	25	0.955			0	127.03	22.63	
2015	PS93.2		79.13367	2.8435	12/08/2015	HG-IX	86	PS93/086-2	50	0.144			0	62.69	10.03	
2015	PS93.2		79.13367	2.8435	12/08/2015	HG-IX	86	PS93/086-2	75	0.024			0	47.92	5.3	
2015	PS93.2		79.13367	2.8435	12/08/2015	HG-IX	86	PS93/086-2	100	0.012			0	50.26	7.87	
2016	PS99 	2	78.6078	5.0468	25/06/2016	S-3	41	PS99/041-6	10	0.802	0.305	0.155	0.46	241.94	46.42	
2016	PS99 	2	78.6078	5.0468	25/06/2016	S-3	41	PS99/041-6	28	1.189	0.422	0.528	0.95	245.91	48.22	
2016	PS99 	2	78.6078	5.0468	25/06/2016	S-3	41	PS99/041-6	60	0.158	0.031	0.128	0.159	199.01	22.66	
2016	PS99 	2	78.6078	5.0468	25/06/2016	S-3	41	PS99/041-6	75	0.057	0.029	0.08	0.109	110.92	15.95	
2016	PS99 	2	78.6078	5.0468	25/06/2016	S-3	41	PS99/041-6	100	0.096	0.01	0.046	0.056	62.22	10.17	
2016	PS99 	2	78.6078	5.0468	25/06/2016	S-3	41	PS99-041-1	250					33.32	5.41	
2016	PS99 	2	78.6078	5.0468	25/06/2016	S-3	41	PS99-041-1	500					28.57	4	
2016	PS99 	2	78.6078	5.0468	25/06/2016	S-3	41	PS99-041-1	1000					52.44	3.1	
2016	PS99 	2	78.6078	5.0468	25/06/2016	S-3	41	PS99-041-1	2000					18.74	2.25	
2016	PS99 	2	78.6078	5.0468	25/06/2016	S-3	41	PS99-041-1	2278					18.77	1.89	
2016	PS99 	2	79.0652	4.1728	27/06/2016	HG-IV	42	PS99/042-11	10	1.183	0.093	0.158	0.251	356.04	47.89	
2016	PS99 	2	79.0652	4.1728	27/06/2016	HG-IV	42	PS99/042-11	28	3.536	1.128	1.228	2.356	359	52.91	
2016	PS99 	2	79.0652	4.1728	27/06/2016	HG-IV	42	PS99/042-11	60	0.618	0.168	0.281	0.449	128.84	18.91	
2016	PS99 	2	79.0652	4.1728	27/06/2016	HG-IV	42	PS99/042-11	75	0.165	0.084	0.087	0.171	65.64	11.51	
2016	PS99 	2	79.0652	4.1728	27/06/2016	HG-IV	42	PS99/042-11	100	0.05	0.009	0.042	0.051	85.22	9.83	
2016	PS99 	2	79.0652	4.1728	27/06/2016	HG-IV	42	PS99-042-1	250					41.13	5.93	
2016	PS99 	2	79.0652	4.1728	27/06/2016	HG-IV	42	PS99-042-1	500					27.38	3.73	
2016	PS99 	2	79.0652	4.1728	27/06/2016	HG-IV	42	PS99-042-1	1000					36.24	5.28	
2016	PS99 	2	79.0652	4.1728	27/06/2016	HG-IV	42	PS99-042-1	2000					29.9	4	
2016	PS99 	2	79.0652	4.1728	27/06/2016	HG-IV	42	PS99-042-1	2500					24.7	3.21	
2016	PS99 	2	79.0682	3.6653	28/06/2016	HG-V	44	PS99/044-1	10	0.587				372.64	57.32	
2016	PS99 	2	79.0682	3.6653	28/06/2016	HG-V	44	PS99/044-1	25	4.241				371.12	53.87	
2016	PS99 	2	79.0682	3.6653	28/06/2016	HG-V	44	PS99/044-1	40	1.343				226.56	34.19	
2016	PS99 	2	79.0682	3.6653	28/06/2016	HG-V	44	PS99/044-1	75	0.138				31.69	3.92	
2016	PS99 	2	79.0682	3.6653	28/06/2016	HG-V	44	PS99/044-1	100	0.064				90.83	8.7	
2016	PS99 	2	79.06	3.5702	28/06/2016	HG-VI	45	PS99/045-1	10	3.471				578.12	77.46	
2016	PS99 	2	79.06	3.5702	28/06/2016	HG-VI	45	PS99/045-1	20	6.641				710.28	101.56	
2016	PS99 	2	79.06	3.5702	28/06/2016	HG-VI	45	PS99/045-1	40	1.1				161.53	28.15	
2016	PS99 	2	79.06	3.5702	28/06/2016	HG-VI	45	PS99/045-1	75	0.164				90.32	15.77	
2016	PS99 	2	79.06	3.5702	28/06/2016	HG-VI	45	PS99/045-1	100	0.109				49.82	8.32	
2016	PS99 	2	79.0568	3.526	28/06/2016	HG-VII	46	PS99/046-1	10	2.981				550.48	69.89	
2016	PS99 	2	79.0568	3.526	28/06/2016	HG-VII	46	PS99/046-1	25	4.455				438.64	61.51	
2016	PS99 	2	79.0568	3.526	28/06/2016	HG-VII	46	PS99/046-1	50	0.364				136.11	20.68	
2016	PS99 	2	79.0568	3.526	28/06/2016	HG-VII	46	PS99/046-1	75	0.151				136.59	13.16	
2016	PS99 	2	79.0568	3.526	28/06/2016	HG-VII	46	PS99/046-1	100	0.067				51.74	7.16	
2016	PS99 	2	79.0722	3.3448	29/06/2016	HG-VIII	47	PS99/047-1	5	3.427				567.76	76.66	
2016	PS99 	2	79.0722	3.3448	29/06/2016	HG-VIII	47	PS99/047-1	15	6.704				655.32	86.98	
2016	PS99 	2	79.0722	3.3448	29/06/2016	HG-VIII	47	PS99/047-1	35	1.212				312.76	53.84	
2016	PS99 	2	79.0722	3.3448	29/06/2016	HG-VIII	47	PS99/047-1	40	1.348				106.63	12.62	
2016	PS99 	2	79.0722	3.3448	29/06/2016	HG-VIII	47	PS99/047-1	75	0.11				58.26	10.18	
2016	PS99 	2	79.0722	3.3448	29/06/2016	HG-VIII	47	PS99/047-1	75	0.155						
2016	PS99 	2	79.0722	3.3448	29/06/2016	HG-VIII	47	PS99/047-1	100	0.076						
2016	PS99 	2	78.816	-2.7288	30/06/2016	EG4	48	PS99/048-11	10	4.702	0.619	0.912	1.531	559.04	75.05	
2016	PS99 	2	78.816	-2.7288	30/06/2016	EG4	48	PS99/048-11	24	1.52	0.425	0.389	0.814	162.84	26.07	
2016	PS99 	2	78.816	-2.7288	30/06/2016	EG4	48	PS99/048-11	37	0.356	0.126	0.136	0.262	79.65	12.43	
2016	PS99 	2	78.816	-2.7288	30/06/2016	EG4	48	PS99/048-11	75	0.074	0.015	0.061	0.076	107.56	12.89	
2016	PS99 	2	78.816	-2.7288	30/06/2016	EG4	48	PS99/048-11	100	0.047	0.011	0.04	0.051	52.64	7.47	
2016	PS99 	2	78.816	-2.7288	30/06/2016	EG4	48	PS99-048-1	250					47.07	4.48	
2016	PS99 	2	78.816	-2.7288	30/06/2016	EG4	48	PS99-048-1	500					13.51	2.11	
2016	PS99 	2	78.816	-2.7288	30/06/2016	EG4	48	PS99-048-1	1000					35.42	5.96	
2016	PS99 	2	78.816	-2.7288	30/06/2016	EG4	48	PS99-048-1	2000					15.53	2.16	
2016	PS99 	2	78.816	-2.7288	30/06/2016	EG4	48	PS99-048-1	2500					18.39	2.42	
2016	PS99 	2	78.8622	-3.9733	01/07/2016	EG3	49	PS99/049-1	10	1.064	0.207	0.229	0.436	265.88	37.79	
2016	PS99 	2	78.8622	-3.9733	01/07/2016	EG3	49	PS99/049-1	32	0.953	0.491	0.58	1.071	84.34	17.03	
2016	PS99 	2	78.8622	-3.9733	01/07/2016	EG3	49	PS99/049-1	60	0.13	0.1	0.054	0.154	52.82	10.41	
2016	PS99 	2	78.8622	-3.9733	01/07/2016	EG3	49	PS99/049-1	75	0.091	0.032	0.069	0.101	63.84	10.61	
2016	PS99 	2	78.8622	-3.9733	01/07/2016	EG3	49	PS99/049-1	100	0.045	0.015	0.033	0.048	46.82	8.52	
2016	PS99 	2	78.9367	-4.6503	01/07/2016	EG2	50	PS99/050-1	5	2.033	0.214	0.835	1.049	276.62	38.35	
2016	PS99 	2	78.9367	-4.6503	01/07/2016	EG2	50	PS99/050-1	18	2.15	0.302	0.73	1.032	200.94	37.3	
2016	PS99 	2	78.9367	-4.6503	01/07/2016	EG2	50	PS99/050-1	35	0.779	0.275	0.259	0.534	93.5	19.27	
2016	PS99 	2	78.9367	-4.6503	01/07/2016	EG2	50	PS99/050-1	75	0.068	0.027	0.044	0.071	51.61	7.96	
2016	PS99 	2	78.9367	-4.6503	01/07/2016	EG2	50	PS99/050-1	100	0.082	0.058	0.053	0.111	49.34	9.44	
2016	PS99 	2	78.9908	-5.4093	02/07/2016	EG1	51	PS99/051-2	5	1.251	0.025	0.382	0.407	346	40.41	
2016	PS99 	2	78.9908	-5.4093	02/07/2016	EG1	51	PS99/051-2	13	1.658	0.071	0.729	0.8	213.96	27.64	
2016	PS99 	2	78.9908	-5.4093	02/07/2016	EG1	51	PS99/051-2	50	0.164	0.036	0.016	0.052	63.17	12.29	
2016	PS99 	2	78.9908	-5.4093	02/07/2016	EG1	51	PS99/051-2	75	0.109	0.044	0.061	0.105	94.16	10.31	
2016	PS99 	2	78.9908	-5.4093	02/07/2016	EG1	51	PS99/051-2	100	0.047	0.018	0.04	0.058	38.89	7.78	
2016	PS99 	2	79.9212	3.062	03/07/2016	N-5	52	PS99/052-2	15	3.868				734.32	97.98	
2016	PS99 	2	79.9212	3.062	03/07/2016	N-5	52	PS99/052-2	19	7.402				944.12	134.8	
2016	PS99 	2	79.9212	3.062	03/07/2016	N-5	52	PS99/052-2	60	0.302				122.95	21.5	
2016	PS99 	2	79.9212	3.062	03/07/2016	N-5	52	PS99/052-2	75	0.166				103.23	16.34	
2016	PS99 	2	79.9212	3.062	03/07/2016	N-5	52	PS99/052-2	100	0.056				59.68	10.06	
2016	PS99 	2	79.5867	5.17	04/07/2016	N-3	54	PS99/054-1	10	1.645				382.11	62.31	
2016	PS99 	2	79.5867	5.17	04/07/2016	N-3	54	PS99/054-1	34	0.952				152.72	26.08	
2016	PS99 	2	79.5867	5.17	04/07/2016	N-3	54	PS99/054-1	60	0.148				78.13	17.06	
2016	PS99 	2	79.5867	5.17	04/07/2016	N-3	54	PS99/054-1	75	0.086				113.15	17.3	
2016	PS99 	2	79.5867	5.17	04/07/2016	N-3	54	PS99/054-1	100	0.059				69.03	13.53	
2016	PS99 	2	79.7415	4.5035	05/07/2016	N-4	55	PS99/055-1	10	0.679	1.044	0.061	1.105	304.91	48.36	
2016	PS99 	2	79.7415	4.5035	05/07/2016	N-4	55	PS99/055-1	22	2.206	0.1	0.067	0.167	370.48	60.02	
2016	PS99 	2	79.7415	4.5035	05/07/2016	N-4	55	PS99/055-1	50	0.465	0.042	0.109	0.151	195.18	34.53	
2016	PS99 	2	79.7415	4.5035	05/07/2016	N-4	55	PS99/055-1	75	0.147	0.03	0.097	0.127	137.38	23.57	
2016	PS99 	2	79.7415	4.5035	05/07/2016	N-4	55	PS99/055-1	100	0.062	0.024	0.052	0.076	63.32	12.64	
2016	PS99 	2	79.7415	4.5035	05/07/2016	N-4	55	PS99-055-7	250					11.68	2.4	
2016	PS99 	2	79.7415	4.5035	05/07/2016	N-4	55	PS99-055-7	500					38.89	6.84	
2016	PS99 	2	79.7415	4.5035	05/07/2016	N-4	55	PS99-055-7	1000					38.95	5.88	
2016	PS99 	2	79.7415	4.5035	05/07/2016	N-4	55	PS99-055-7	2000					17.88	2.53	
2016	PS99 	2	79.7415	4.5035	05/07/2016	N-4	55	PS99-055-7	2500					8.56	1.23	
2016	PS99 	2	79.13	4.9067	06/07/2016	HG-II	57	PS99/057-1	10	1.021				315.9	51.76	
2016	PS99 	2	79.13	4.9067	06/07/2016	HG-II	57	PS99/057-1	28	2.233				393.6	64.25	
2016	PS99 	2	79.13	4.9067	06/07/2016	HG-II	57	PS99/057-1	50	0.211				162.49	31.34	
2016	PS99 	2	79.13	4.9067	06/07/2016	HG-II	57	PS99/057-1	75	0.109				109.07	20.08	
2016	PS99 	2	79.13	4.9067	06/07/2016	HG-II	57	PS99/057-1	100	0.073				70.77	13.03	
2016	PS99 	2	79.1348	2.8458	06/07/2016	HG-IX	59	PS99/059-2	10	0.089	0.052	0.019	0.071	162.63	32.17	
2016	PS99 	2	79.1348	2.8458	06/07/2016	HG-IX	59	PS99/059-2	24	1.895	0.284	0.428	0.712	216.46	49.64	
2016	PS99 	2	79.1348	2.8458	06/07/2016	HG-IX	59	PS99/059-2	45	1.199	0.52	0.241	0.761	216.42	31.51	
2016	PS99 	2	79.1348	2.8458	06/07/2016	HG-IX	59	PS99/059-2	75	0.393	0.2	0.153	0.353	176.66	25.7	
2016	PS99 	2	79.1348	2.8458	06/07/2016	HG-IX	59	PS99/059-2	100	0.09	0.044	0.074	0.118	69.45	11.06	
2016	PS99 	2	79.0348	6.974	08/07/2016	SV IV	62	PS99/062-4	10	1.266				337.46	65	
2016	PS99 	2	79.0348	6.974	08/07/2016	SV IV	62	PS99/062-4	22	1.23				327.24	62.76	
2016	PS99 	2	79.0348	6.974	08/07/2016	SV IV	62	PS99/062-4	50	0.254				115.82	25.05	
2016	PS99 	2	79.0348	6.974	08/07/2016	SV IV	62	PS99/062-4	75	0.06				126.55	27.84	
2016	PS99 	2	79.0348	6.974	08/07/2016	SV IV	62	PS99/062-4	100	0.04				43.74	11.51	
2016	PS99 	2	79.0027	8.3628	09/07/2016	SV III	63	PS99/063-2	5	1.889				318.92	60.2	
2016	PS99 	2	79.0027	8.3628	09/07/2016	SV III	63	PS99/063-2	17	1.526				338.88	57.62	
2016	PS99 	2	79.0027	8.3628	09/07/2016	SV III	63	PS99/063-2	50	0.268				90.91	16.59	
2016	PS99 	2	79.0027	8.3628	09/07/2016	SV III	63	PS99/063-2	75	0.037				63.15	10.39	
2016	PS99 	2	79.0027	8.3628	09/07/2016	SV III	63	PS99/063-2	100	0.011				57.84	7.49	
2016	PS99 	2	78.981	9.5125	09/07/2016	SV II	64	PS99/064-2	10	0.542	0.118	0.275	0.393	302.68	52.22	
2016	PS99 	2	78.981	9.5125	09/07/2016	SV II	64	PS99/064-2	33	1.695	0.703	0.358	1.061	262.82	42.43	
2016	PS99 	2	78.981	9.5125	09/07/2016	SV II	64	PS99/064-2	60	0.125	0.048	0.019	0.067	110.74	17.41	
2016	PS99 	2	78.981	9.5125	09/07/2016	SV II	64	PS99/064-2	75	0.031				68.18	9.89	
2016	PS99 	2	78.981	9.5125	09/07/2016	SV II	64	PS99/064-2	100	0.014				45.5	7.73	
2016	PS99 	2	79.0263	11.0925	09/07/2016	SV I	65	PS99/065-2	5	0.574				241.46	44.48	
2016	PS99 	2	79.0263	11.0925	09/07/2016	SV I	65	PS99/065-2	18	1.948				317.06	58.31	
2016	PS99 	2	79.0263	11.0925	09/07/2016	SV I	65	PS99/065-2	45	1.163				208.14	34.96	
2016	PS99 	2	79.0263	11.0925	09/07/2016	SV I	65	PS99/065-2	90	0.164				100.13	16.12	
2016	PS99 	2	79.0263	11.0925	09/07/2016	SV I	65	PS99/065-2	100	0.116				63.94	10.14	
2016	PS99 	2	79.1392	6.0885	09/07/2016	HG-I	66	PS99/066-2	5	3.457	0.469	0.848	1.317	628.12	109.63	
2016	PS99 	2	79.1392	6.0885	09/07/2016	HG-I	66	PS99/066-2	18	3.415	0.311	0.558	0.869	584.92	105.42	
2016	PS99 	2	79.1392	6.0885	09/07/2016	HG-I	66	PS99/066-2	40	0.547	0.249	0.185	0.434	153.61	32.29	
2016	PS99 	2	79.1392	6.0885	09/07/2016	HG-I	66	PS99/066-2	75	0.103	0.04	0.036	0.076	107.28	17.42	
2016	PS99 	2	79.1392	6.0885	09/07/2016	HG-I	66	PS99/066-2	100	0.024	0.006	0.036	0.042	55.92	12.16	
2016	PS99 	2	79.1392	6.0885	09/07/2016	HG-I	66	PS99-066-5	250					49.13	7.44	
2016	PS99 	2	79.1392	6.0885	09/07/2016	HG-I	66	PS99-066-5	500					48.92	8.96	
2016	PS99 	2	79.1392	6.0885	09/07/2016	HG-I	66	PS99-066-5	750					38.12	5.12	
2016	PS99 	2	79.1392	6.0885	09/07/2016	HG-I	66	PS99-066-5	1000					23.52	2.76	
2016	PS99 	2	79.1392	6.0885	09/07/2016	HG-I	66	PS99-066-5	1200					31.89	5.08	
2016	PS99 	2	79.1077	4.5967	09/07/2016	HG-III	69	PS99/69-2	10	1.532				362.28	53.48	
2016	PS99 	2	79.1077	4.5967	09/07/2016	HG-III	69	PS99/69-2	17	4.761				714.8	103.56	
2016	PS99 	2	79.1077	4.5967	09/07/2016	HG-III	69	PS99/69-2	45	0.397				105.69	17.31	
2016	PS99 	2	79.1077	4.5967	09/07/2016	HG-III	69	PS99/69-2	75	0.097				130.4	27.94	
2016	PS99 	2	79.1077	4.5967	09/07/2016	HG-III	69	PS99/69-2	100	0.055				67.23	11.12	
2017	PS107		78°36.552	E5°3.272	25/07/2017	S3	2	PS107-002-13	10	1.692				418.99	60.34	 Lat und Long noch nicht umgerechnete!!!
2017	PS107		78°36.552	E5°3.272	25/07/2017	S3	2	PS107-002-13	15	1.404	0.292	0.489	0.781	177.56	32.95	
2017	PS107		78°36.552	E5°3.272	25/07/2017	S3	2	PS107-002-13	25	1.104				132.69	24.74	
2017	PS107		78°36.552	E5°3.272	25/07/2017	S3	2	PS107-002-13	35	1.202				154.97	31.26	
2017	PS107		78°36.552	E5°3.272	25/07/2017	S3	2	PS107-002-13	100	0.593				45.65	5.6	
2017	PS107		78°36.445	E5°2.810	25/07/2017	S3	2	PS107-002-01	250	0.004				23.13	2.71	
2017	PS107		78°36.445	E5°2.810	25/07/2017	S3	2	PS107-002-01	500	0.002				43.39	4.2	
2017	PS107		78°36.445	E5°2.810	25/07/2017	S3	2	PS107-002-01	1000	0.002				35.42	3.77	
2017	PS107		78°36.445	E5°2.810	25/07/2017	S3	2	PS107-002-01	2000	0.002				19.29	1.49	
2017	PS107		78°36.445	E5°2.810	25/07/2017	S3	2	PS107-002-01	2278	0.002				18.29	1.5	
2017	PS107		79°3.917	E4°10.123	28/07/2017	HG IV	6	PS107-006-08	10	0.381				86.64	14.73	
2017	PS107		79°3.917	E4°10.123	28/07/2017	HG IV	6	PS107-006-08	25	0.354	0.079	0.056	0.135	59.2	10.08	
2017	PS107		79°3.917	E4°10.123	28/07/2017	HG IV	6	PS107-006-08	40	0.268				57.14	8.66	
2017	PS107		79°3.917	E4°10.123	28/07/2017	HG IV	6	PS107-006-08	55	0.403				60.74	10.02	
2017	PS107		79°3.917	E4°10.123	28/07/2017	HG IV	6	PS107-006-08	100	0.036				24.67	3.94	
2017	PS107		79°3.917	E4°10.123	28/07/2017	HG IV	6	PS107-006-03	250					31.21	4.87	
2017	PS107		79°3.917	E4°10.123	28/07/2017	HG IV	6	PS107-006-03	500					17.01	2.04	
2017	PS107		79°3.917	E4°10.123	28/07/2017	HG IV	6	PS107-006-03	750					22.83	3.05	
2017	PS107		79°3.917	E4°10.123	28/07/2017	HG IV	6	PS107-006-03	1000					12.97	1.37	
2017	PS107		79°3.917	E4°10.123	28/07/2017	HG IV	6	PS107-006-03	1200					20.17	2.16	
2017	PS107		79°3.194	E3°44.932	28/07/2017	HG V	7	PS107-007-01 	10	2.466				337.91	55.78	
2017	PS107		79°3.194	E3°44.932	28/07/2017	HG V	7	PS107-007-01 	20	1.974				173.28	29.27	
2017	PS107		79°3.194	E3°44.932	28/07/2017	HG V	7	PS107-007-01 	30	1.251				118.22	19.07	
2017	PS107		79°3.194	E3°44.932	28/07/2017	HG V	7	PS107-007-01 	40	0.312				109	14.58	
2017	PS107		79°3.194	E3°44.932	28/07/2017	HG V	7	PS107-007-01 	100	0.008				19	2.42	
2017	PS107		79°2.798	E3°36.245	29/07/2017	HG VI	8	PS107-008-01	5	0.942				359.24	44.08	
2017	PS107		79°2.798	E3°36.245	29/07/2017	HG VI	8	PS107-008-01	10	3.787				379.92	65.89	
2017	PS107		79°2.798	E3°36.245	29/07/2017	HG VI	8	PS107-008-01	15	3.449				338.48	56.39	
2017	PS107		79°2.798	E3°36.245	29/07/2017	HG VI	8	PS107-008-01	25	1.932				166.36	29	
2017	PS107		79°2.798	E3°36.245	29/07/2017	HG VI	8	PS107-008-01	100	0.022				27.32	3.6	
2017	PS107		79°03.517	E3°28.973	31/07/2017	HG VII	19	PS107-019-01	10	3.322				278.32	53.33	
2017	PS107		79°03.517	E3°28.973	31/07/2017	HG VII	19	PS107-019-01	20	2.779				315.74	53.61	
2017	PS107		79°03.517	E3°28.973	31/07/2017	HG VII	19	PS107-019-01	30	1.731				125.49	24.55	
2017	PS107		79°03.517	E3°28.973	31/07/2017	HG VII	19	PS107-019-01	40	0.196				66.11	11.88	
2017	PS107		79°03.517	E3°28.973	31/07/2017	HG VII	19	PS107-019-01	100	0.019				27.9	3.76	
2017	PS107		79°08.034	E2°50.663	01/08/2017	HG IX	20	PS107-020-08	10	0.691				218.79	39.37	
2017	PS107		79°08.034	E2°50.663	01/08/2017	HG IX	20	PS107-020-08	20	0.961				190.17	34.92	
2017	PS107		79°08.034	E2°50.663	01/08/2017	HG IX	20	PS107-020-08	35	1.251	0.169	0.549	0.718	173.64	31.62	
2017	PS107		79°08.034	E2°50.663	01/08/2017	HG IX	20	PS107-020-08	50	0.512				69.86	12.29	
2017	PS107		79°08.034	E2°50.663	01/08/2017	HG IX	20	PS107-020-08	100	0.031						
2017	PS107		79°08.034	E2°50.663	01/08/2017	HG IX	20	PS107-020-01	250							
2017	PS107		79°08.034	E2°50.663	01/08/2017	HG IX	20	PS107-020-01	500							
2017	PS107		79°08.034	E2°50.663	01/08/2017	HG IX	20	PS107-020-01	750							
2017	PS107		79°08.034	E2°50.663	01/08/2017	HG IX	20	PS107-020-01	1000							
2017	PS107		79°08.034	E2°50.663	01/08/2017	HG IX	20	PS107-020-01	1200					11.87	1.23	
2017	PS107		78°49.235	W02°41.938	03/08/2017	EG IV shallow	22	PS107-022-06	10	0.201				54.75	8.23	
2017	PS107		78°49.235	W02°41.938	03/08/2017	EG IV shallow	22	PS107-022-06	22	0.503	0.1	0.094	0.194	73.79	10.91	
2017	PS107		78°49.235	W02°41.938	03/08/2017	EG IV shallow	22	PS107-022-06	40	0.257				28.64	3.98	
2017	PS107		78°49.235	W02°41.938	03/08/2017	EG IV shallow	22	PS107-022-06	50	0.064				24.13	3.68	
2017	PS107		78°49.235	W02°41.938	03/08/2017	EG IV shallow	22	PS107-022-06	100	0.005				31.12	3.3	
2017	PS107		78°49.235	W02°41.938	03/08/2017	EG IV	22	PS107-022-01	250					25.02	2.88	
2017	PS107		78°49.235	W02°41.938	03/08/2017	EG IV	22	PS107-022-01	500					20.5	2.36	
2017	PS107		78°49.235	W02°41.938	03/08/2017	EG IV	22	PS107-022-01	750					15.63	1.38	
2017	PS107		78°49.235	W02°41.938	03/08/2017	EG IV	22	PS107-022-01	1000					21.66	1.57	
2017	PS107		78°49.235	W02°41.938	03/08/2017	EG IV	22	PS107-022-01	1200					13.98	1.96	
2017	PS107		78°51.408	W03°57.143	03/08/2017	EG III	24	PS107-024-01	10	0.632				72.58	12.84	
2017	PS107		78°51.408	W03°57.143	03/08/2017	EG III	24	PS107-024-01	20	0.974	0.168	0.653	0.821	89.08	15.74	
2017	PS107		78°51.408	W03°57.143	03/08/2017	EG III	24	PS107-024-01	40	0.123				29.13	4.21	
2017	PS107		78°51.408	W03°57.143	03/08/2017	EG III	24	PS107-024-01	50	0.096				28.63	2.85	
2017	PS107		78°51.408	W03°57.143	03/08/2017	EG III	24	PS107-024-01	100	0.019				27.01	3.46	
2017	PS107		78°56.013	W04°38.315	05/08/2017	EG II	28	PS107-028-01	10	0.378				80.21	9.9	
2017	PS107		78°56.013	W04°38.315	05/08/2017	EG II	28	PS107-028-01	35	0.453	0.068	0.446	0.514	33.76	5.37	
2017	PS107		78°56.013	W04°38.315	05/08/2017	EG II	28	PS107-028-01	45	0.374				32.86	4.53	
2017	PS107		78°56.013	W04°38.315	05/08/2017	EG II	28	PS107-028-01	50	0.022				14.43	1.77	
2017	PS107		78°56.013	W04°38.315	05/08/2017	EG II	28	PS107-028-01	100	0.01				15.47	1.98	
2017	PS107		78°59.486	W005°27.163	05/08/2017	EG I 	29	PS107-29-01	10	0.072				49.67	7.83	
2017	PS107		78°59.486	W005°27.163	05/08/2017	EG I 	29	PS107-29-01	35	1.132	0.182	0.679	0.861	74.15	13.49	
2017	PS107		78°59.486	W005°27.163	05/08/2017	EG I 	29	PS107-29-01	40	1.192				67.24	12.09	
2017	PS107		78°59.486	W005°27.163	05/08/2017	EG I 	29	PS107-29-01	50	0.19				40.61	5.46	
2017	PS107		78°59.486	W005°27.163	05/08/2017	EG I 	29	PS107-29-01	100	0.035				21.78	2.35	
2017	PS107		79°43.565	E004°30.042	08/08/2017	N4 shallow	33	PS107-33-06	10	1.244				143.17	26.13	
2017	PS107		79°43.565	E004°30.042	08/08/2017	N4 shallow	33	PS107-33-06	25	1.916	0.397	1.192	1.589	145.44	28.33	
2017	PS107		79°43.565	E004°30.042	08/08/2017	N4 shallow	33	PS107-33-06	35	0.745				54.31	9.18	
2017	PS107		79°43.565	E004°30.042	08/08/2017	N4 shallow	33	PS107-33-06	50	0.262				31.09	4.95	
2017	PS107		79°43.565	E004°30.042	08/08/2017	N4 shallow	33	PS107-33-06	100	0.007				28.86	3.79	
2017	PS107		79°43.565	E004°30.042	08/08/2017	N4	33	PS107-33-01	250					25.16	3.78	
2017	PS107		79°43.565	E004°30.042	08/08/2017	N4	33	PS107-33-01	500					26.6	4.34	
2017	PS107		79°43.565	E004°30.042	08/08/2017	N4	33	PS107-33-01	1000					8.98	1.29	
2017	PS107		79°43.565	E004°30.042	08/08/2017	N4	33	PS107-33-01	2000					15.4	1.99	
2017	PS107		79°43.565	E004°30.042	08/08/2017	N4	33	PS107-33-01	2500					11.32	1.34	
2017	PS107		80°00.017	E002°56.414	09/08/2017	N5 shallow	34	PS107_34_05	10	1.238				222.42	40.14	
2017	PS107		80°00.017	E002°56.414	09/08/2017	N5 shallow	34	PS107_34_05	20	2.571				251.33	46.39	
2017	PS107		80°00.017	E002°56.414	09/08/2017	N5 shallow	34	PS107_34_05	30	1.595	0.384	0.911	1.295	135.46	22.58	
2017	PS107		80°00.017	E002°56.414	09/08/2017	N5 shallow	34	PS107_34_05	40	0.527				67.31	10.08	
2017	PS107		80°00.017	E002°56.414	09/08/2017	N5 shallow	34	PS107_34_05	100	0.013				19.81	2.84	
